BookingID,roomCount,type,BookingPrice,numberOfBookedNights,numberOfReviews,hasFreeCancellation,cancelled
3906,1,HOTEL,90,1,27,0,0
3907,1,SUITE,96,1,47,1,0
3908,2,APART_HOTEL,93,4,35,1,0
3909,2,HOTEL,96,1,66,0,0
3910,1,HOTEL,108,2,39,0,0
3911,1,HOTEL,100,2,93,0,1
3912,3,HOTEL,121,1,22,0,0
3913,3,HOTEL_RESORT,98,3,22,0,1
3914,1,GUEST_HOUSE,112,13,22,0,1
3915,1,HOTEL,112,3,96,0,0
3916,1,HOTEL,103,2,42,0,1
3917,1,HOTEL,94,3,25,0,0
3918,1,HOTEL,90,1,27,0,0
3919,1,HOTEL,98,1,22,0,0
3920,1,HOTEL,93,1,22,0,1
3921,1,HOTEL,91,4,54,0,0
3922,1,HOTEL,93,1,183,1,1
3923,1,HOTEL,96,2,47,0,1
3924,1,HOTEL,91,2,113,1,0
3925,2,HOTEL,91,1,39,1,0
3926,1,HOTEL_RESORT,159,8,25,0,0
3927,1,APART_HOTEL,107,5,22,0,1
3928,1,HOTEL,96,1,27,0,0
3929,1,HOTEL,91,1,34,0,0
3930,1,APART_HOTEL,107,6,45,1,1
3931,4,HOTEL,223,4,22,0,1
3932,1,HOTEL,90,1,22,0,0
3933,1,HOTEL,115,3,45,1,1
3934,1,HOTEL,91,1,22,0,1
3935,1,HOTEL,97,1,54,0,0
3936,1,HOTEL,123,4,34,0,1
3937,1,HOTEL,103,10,93,0,0
3938,1,APARTMENT,94,1,34,1,0
3939,1,HOTEL,104,2,42,0,0
3940,1,HOTEL,90,1,34,1,0
3941,1,HOTEL,90,1,35,1,1
3942,1,HOTEL,98,1,151,0,0
3943,1,HOTEL,101,2,35,1,0
3944,1,HOTEL,96,1,56,0,0
3945,2,HOTEL_RESORT,267,2,22,0,0
3946,1,HOTEL,91,1,25,0,0
3947,1,UNKNOWN,143,19,22,0,1
3948,1,HOTEL,98,1,25,0,0
3949,1,HOTEL,129,4,71,0,1
3950,1,HOTEL,100,9,22,0,0
3951,1,HOTEL,97,1,34,1,0
3952,1,HOTEL,94,2,22,0,1
3953,1,APART_HOTEL,93,1,79,1,1
3954,1,HOTEL,94,1,220,0,1
3955,2,HOTEL,93,1,30,0,0
3956,1,HOTEL,93,9,22,0,0
3957,1,HOTEL,28106,3,22,0,1
3958,1,APART_HOTEL,91,1,39,0,0
3959,1,APART_HOTEL,118,8,30,0,1
3960,2,HOTEL,90,1,25,1,0
3961,2,HOTEL,134,6,34,0,0
3962,1,HOTEL,112,1,42,0,0
3963,1,HOTEL,93,3,108,1,0
3964,1,HOTEL,96,2,45,0,0
3965,1,APART_HOTEL,115,7,76,1,0
3966,1,UNKNOWN,100,2,25,1,0
3967,1,HOTEL,98,7,25,0,0
3968,1,HOTEL,98,2,47,0,0
3969,1,HOTEL,108,2,124,0,1
3970,1,HOTEL,93,1,66,0,1
3971,1,HOTEL,90,1,50,0,1
3972,1,APARTMENT,93,1,25,0,1
3973,2,HOSTEL_BACKPACKER_ACCOMMODATION,91,4,22,0,1
3974,1,HOTEL,183,5,27,0,1
3975,1,UNKNOWN,97,2,42,0,0
3976,1,HOTEL,97,1,79,0,0
3977,1,APART_HOTEL,123,4,74,1,0
3978,1,HOTEL,111,2,166,0,0
3979,1,HOTEL,98,2,25,0,0
3980,2,HOTEL,180,8,39,0,1
3981,2,HOTEL,100,6,54,0,1
3982,1,HOTEL,94,5,27,0,0
3983,2,HOTEL,100,7,79,0,1
3984,1,HOTEL,90,1,42,1,1
3985,2,HOTEL,96,1,124,0,0
3986,1,HOTEL,116,4,45,0,1
3987,2,HOTEL,96,5,113,1,1
3988,1,HOTEL,94,1,45,0,0
3989,1,HOTEL,94,2,103,1,0
3990,2,HOTEL,115,2,47,0,1
3991,1,HOTEL,93,2,22,0,0
3992,3,HOTEL,129,6,137,0,1
3993,1,HOTEL,93,6,42,0,1
3994,1,APARTMENT,130,5,34,0,1
3995,1,HOTEL,140,10,47,0,1
3996,1,HOTEL,107,11,50,0,1
3997,1,HOTEL_RESORT,101,6,22,0,0
3998,1,HOTEL,94,2,30,0,0
3999,1,HOTEL,91,1,76,1,0
4000,1,HOTEL,96,3,54,1,1
4001,1,HOTEL,91,1,183,1,0
4002,1,APART_HOTEL,94,1,54,1,0
4003,1,HOTEL,170,7,22,0,0
4004,1,HOTEL,94,1,27,0,0
4005,1,HOTEL,97,6,45,0,0
4006,1,HOTEL,90,1,25,0,0
4007,1,HOTEL,90,1,132,1,1
4008,1,HOTEL_RESORT,111,1,35,0,0
4009,1,HOTEL,134,10,76,0,0
4010,2,HOTEL,101,1,74,1,1
4011,2,HOTEL_RESORT,179,2,178,1,0
4012,1,HOTEL,109,2,45,1,0
4013,1,HOTEL,93,5,54,0,1
4014,1,HOTEL,93,2,84,1,1
4015,1,APART_HOTEL,94,1,45,0,0
4016,1,HOTEL,103,6,27,0,1
4017,1,HOTEL,94,1,120,0,0
4018,1,HOTEL,93,1,30,0,1
4019,1,HOTEL,105,2,124,0,0
4020,1,HOTEL_RESORT,93,5,249,0,1
4021,1,VILLA,109,3,142,0,0
4022,1,HOTEL,96,4,27,1,1
4023,1,HOTEL,97,3,25,0,0
4024,1,HOTEL,114,6,47,0,1
4025,1,HOTEL,93,4,25,0,0
4026,3,HOTEL,101,1,74,0,1
4027,1,UNKNOWN,90,1,34,0,0
4028,1,HOTEL,96,2,175,0,0
4029,1,HOTEL,108,2,249,0,0
4030,2,HOTEL,115,4,76,0,0
4031,1,HOTEL,91,1,108,0,1
4032,2,HOTEL,94,2,22,0,0
4033,1,UNKNOWN,97,1,34,0,0
4034,2,HOTEL,162,4,151,0,0
4035,1,HOTEL,444,4,22,0,1
4036,1,HOTEL,96,9,25,0,0
4037,1,HOTEL,91,1,42,1,1
4038,1,HOTEL,90,2,108,1,0
4039,1,SUITE,93,1,68,1,1
4040,1,APARTMENT,98,4,71,0,1
4041,1,HOTEL,93,1,42,0,1
4042,1,APARTMENT,96,4,35,0,1
4043,2,HOTEL,93,2,56,0,0
4044,1,HOTEL,96,3,84,0,0
4045,4,APART_HOTEL,148,5,79,1,1
4046,2,HOTEL,94,4,22,0,0
4047,1,HOTEL,94,2,27,0,0
4048,1,HOTEL,93,2,39,0,0
4049,1,APART_HOTEL,93,1,34,0,1
4050,1,HOTEL,104,1,47,0,0
4051,1,SUITE,114,2,42,0,0
4052,1,APART_HOTEL,94,2,56,0,0
4053,1,APART_HOTEL,93,1,71,1,0
4054,1,HOTEL,141,9,45,0,0
4055,2,UNKNOWN,98,5,25,0,0
4056,1,HOTEL,127,5,22,0,0
4057,1,APARTMENT,91,3,27,0,0
4058,2,HOTEL_RESORT,180,3,22,0,0
4059,1,APART_HOTEL,105,4,79,1,1
4060,1,HOTEL,98,1,100,0,0
4061,1,APART_HOTEL,90,2,27,0,1
4062,1,HOTEL,104,2,34,0,1
4063,1,HOTEL,100,1,45,0,0
4064,1,HOTEL,98,2,45,0,1
4065,1,UNKNOWN,93,1,39,0,0
4066,1,HOTEL,93,2,30,0,0
4067,1,APART_HOTEL,148,3,35,0,1
4068,1,HOTEL,91,2,27,0,1
4069,1,UNKNOWN,93,3,22,0,0
4070,1,HOTEL,94,1,35,0,0
4071,1,HOTEL,103,4,39,1,0
4072,1,HOTEL,111,13,25,0,1
4073,1,HOTEL_RESORT,100,1,45,0,1
4074,1,HOTEL,114,5,39,0,1
4075,1,HOTEL,114,1,47,0,1
4076,1,HOTEL,104,4,45,0,0
4077,1,HOTEL,91,1,54,1,0
4078,1,HOTEL,109,4,59,0,1
4079,1,HOTEL,93,2,25,0,0
4080,1,HOTEL,108,3,30,1,1
4081,1,HOTEL,93,1,66,1,0
4082,1,HOTEL,114,4,42,0,0
4083,2,HOTEL,104,2,27,0,1
4084,1,HOTEL,296,14,22,1,1
4085,2,HOTEL,100,2,22,0,0
4086,1,HOTEL_RESORT,91,2,112,0,1
4087,1,HOTEL,91,1,74,0,0
4088,1,HOTEL,90,1,132,1,1
4089,1,APARTMENT,94,1,103,0,0
4090,1,HOTEL,91,2,79,0,1
4091,2,HOTEL,100,7,76,0,0
4092,1,HOTEL,127,3,22,0,0
4093,1,HOTEL,94,1,47,1,0
4094,2,HOTEL,155,4,22,0,0
4095,1,HOTEL,101,4,137,0,1
4096,1,HOTEL,94,6,22,0,1
4097,1,HOTEL_RESORT,90,1,249,0,0
4098,1,HOTEL_RESORT,107,2,25,0,0
4099,1,APART_HOTEL,109,5,35,0,0
4100,1,HOTEL,111,2,42,0,1
4101,1,HOTEL,91,1,25,0,0
4102,1,SUITE,118,6,35,1,0
4103,1,HOTEL,91,1,30,0,0
4104,1,UNKNOWN,108,5,30,0,0
4105,1,HOTEL,100,4,137,0,0
4106,1,HOTEL,94,1,88,0,0
4107,1,HOTEL,61310,4,25,0,0
4108,1,HOTEL,94,5,59,1,1
4109,1,HOTEL,96,1,34,0,0
4110,1,HOTEL,91,1,25,0,0
4111,1,HOTEL,91,1,74,0,1
4112,1,HOTEL,91,2,42,1,0
4113,3,HOTEL,158,3,47,0,0
4114,1,HOTEL,91,1,108,0,0
4115,1,HOTEL,112,2,47,0,0
4116,1,HOTEL,91,1,27,0,0
4117,1,HOTEL,90,1,132,1,1
4118,1,HOTEL,94,3,30,0,0
4119,1,HOTEL,154,5,22,0,1
4120,1,HOTEL_RESORT,93,1,22,0,0
4121,1,HOTEL,93,9,22,0,1
4122,3,HOTEL,96,1,401,0,0
4123,1,HOTEL,101,4,22,0,1
4124,2,UNKNOWN,118,2,35,1,0
4125,1,HOTEL,93,4,84,1,1
4126,1,HOTEL,101,2,34,0,0
4127,1,HOTEL,109,2,66,1,0
4128,2,HOTEL,96,1,39,0,0
4129,1,HOTEL,90,1,22,1,0
4130,2,HOTEL,118,3,30,0,0
4131,1,HOTEL,91,4,39,1,1
4132,1,HOTEL,107,3,84,0,0
4133,2,HOTEL,93,3,22,1,1
4134,1,HOTEL,93,1,50,0,0
4135,1,APART_HOTEL,764,11,27,0,0
4136,1,UNKNOWN,91,3,54,0,0
4137,1,HOTEL,90,1,22,0,0
4138,2,HOTEL,91,2,83,0,0
4139,1,HOTEL,114,7,62,1,1
4140,1,UNKNOWN,129,7,22,0,0
4141,1,HOTEL,107,2,54,0,0
4142,1,HOTEL,93,1,39,0,0
4143,1,HOTEL,114,3,74,1,1
4144,2,HOTEL,148,3,151,0,0
4145,1,HOTEL,91,3,27,0,0
4146,1,HOTEL,94,1,76,0,0
4147,1,HOTEL,96,2,34,0,0
4148,1,HOTEL,90,1,34,0,0
4149,1,HOTEL,91,1,183,1,0
4150,1,HOTEL,93,3,25,0,0
4151,1,HOTEL_RESORT,96,2,45,0,0
4152,1,HOTEL,94,2,22,0,0
4153,1,HOTEL,94,3,22,0,1
4154,1,HOTEL,101,4,35,1,0
4155,1,SUITE,116,3,27,0,1
4156,1,HOTEL,105,2,35,0,0
4157,2,HOTEL,104,3,27,0,0
4158,1,HOTEL,93,1,27,0,0
4159,1,HOTEL,90,1,25,0,0
4160,2,HOTEL,154,4,204,0,1
4161,1,HOTEL_RESORT,93,2,25,0,1
4162,1,HOTEL,91,2,39,1,0
4163,1,HOTEL,94,1,74,0,1
4164,1,HOTEL,103,3,56,1,0
4165,1,UNKNOWN,93,1,35,0,0
4166,1,HOTEL,96,3,25,0,0
4167,1,HOTEL,93,2,56,0,0
4168,1,HOTEL,154,2,161,1,0
4169,1,HOTEL,129,3,45,0,0
4170,1,APART_HOTEL,202,4,22,0,1
4171,1,SUITE,150,7,42,0,1
4172,3,HOTEL,151,3,27,0,0
4173,2,APARTMENT,91,2,25,1,1
4174,1,APART_HOTEL,96,2,79,1,0
4175,1,UNKNOWN,133,2,27,0,1
4176,1,HOTEL,109,4,42,0,1
4177,1,HOTEL,105,6,25,0,0
4178,1,APART_HOTEL,93,7,27,0,1
4179,2,HOTEL,119,2,146,0,0
4180,1,APART_HOTEL,103,4,79,1,0
4181,1,UNKNOWN,94,1,34,0,1
4182,1,HOTEL,101,6,62,0,1
4183,1,APART_HOTEL,114,5,35,0,1
4184,1,HOTEL,93,2,25,0,0
4185,3,HOTEL,123,4,88,0,1
4186,1,HOTEL,91,1,183,1,0
4187,2,HOTEL,91,1,83,0,0
4188,1,HOTEL,100,1,59,1,0
4189,1,HOTEL,96,1,204,0,0
4190,1,HOTEL,93,1,66,0,1
4191,1,HOTEL,114,3,34,0,0
4192,1,HOTEL,121,9,45,1,1
4193,1,HOTEL,103,2,74,0,0
4194,2,HOTEL,97,1,220,0,1
4195,1,HOTEL,100,2,220,0,1
4196,1,HOTEL,155,28,25,0,0
4197,2,HOTEL,140,3,35,0,1
4198,1,HOTEL,105,4,66,1,1
4199,1,APART_HOTEL,94,1,35,0,0
4200,1,HOSTEL_BACKPACKER_ACCOMMODATION,90,1,25,0,0
4201,1,HOTEL,97,2,42,0,0
4202,1,HOTEL_RESORT,97,8,22,0,1
4203,2,HOTEL,94,1,124,0,1
4204,1,HOTEL,98,3,25,1,1
4205,1,HOTEL,91,1,108,0,1
4206,1,HOTEL,101,2,74,0,0
4207,3,APART_HOTEL,112,1,30,0,0
4208,2,HOTEL,96,1,88,0,0
4209,1,HOTEL,123,18,22,0,0
4210,1,HOTEL,154,15,47,0,0
4211,1,HOTEL,100,1,183,1,1
4212,1,HOTEL,94,2,124,0,0
4213,1,HOTEL,90,1,62,1,0
4214,1,HOTEL,91,2,30,0,0
4215,1,HOTEL,91,1,45,0,0
4216,1,HOTEL,91,5,34,1,1
4217,1,HOTEL,123,3,35,0,0
4218,1,HOTEL,94,1,74,1,1
4219,1,HOTEL,133,2,34,0,0
4220,1,APART_HOTEL,96,3,27,0,0
4221,1,HOTEL,93,2,27,0,0
4222,1,HOTEL_RESORT,94,2,249,0,0
4223,2,HOTEL,105,2,25,0,0
4224,2,HOTEL,115,4,22,0,0
4225,1,HOTEL,90,1,56,0,0
4226,1,HOTEL,94,1,42,0,0
4227,1,HOTEL,94,1,22,0,0
4228,1,HOTEL,94,2,137,0,0
4229,1,HOTEL,96,2,74,1,1
4230,1,HOTEL,93,1,74,1,1
4231,1,HOTEL,93,2,68,0,1
4232,1,UNKNOWN,364,12,39,0,0
4233,1,HOTEL,109,2,112,0,1
4234,1,HOTEL,98,1,42,0,0
4235,1,HOTEL,93,1,71,0,0
4236,1,APARTMENT,91,1,71,0,1
4237,1,HOTEL,90,1,71,0,0
4238,1,HOTEL_RESORT,96,5,249,0,0
